,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
7,7,5,9,39,28,67,1840
8,8,4,3,43,31,74,1840
9,9,3,2,46,33,79,1840
10,10,4,2,50,35,85,1840
11,11,4,4,54,39,93,1840
12,12,2,5,56,44,100,1840
13,13,0,3,56,47,103,1840
14,14,1,1,57,48,105,1840
15,15,0,2,57,50,107,1840
16,16,0,0,57,50,107,1840
0,0,1,0,1,0,1,1841
1,1,0,0,1,0,1,1841
0,0,1,0,1,0,1,1842
1,1,1,0,2,0,2,1842
2,2,1,0,3,0,3,1842
3,3,0,0,3,0,3,1842
0,0,1,0,1,0,1,1843
1,1,0,0,1,0,1,1843
0,0,1,0,1,0,1,1844
1,1,1,1,2,1,3,1844
2,2,0,2,2,3,5,1844
3,3,0,1,2,4,6,1844
4,4,0,0,2,4,6,1844
0,0,1,0,1,0,1,1845
1,1,1,0,2,0,2,1845
2,2,0,0,2,0,2,1845
0,0,1,0,1,0,1,1846
1,1,2,0,3,0,3,1846
2,2,2,0,5,0,5,1846
3,3,2,1,7,1,8,1846
4,4,1,0,8,1,9,1846
5,5,0,0,8,1,9,1846
0,0,1,0,1,0,1,1847
1,1,0,0,1,0,1,1847
0,0,1,0,1,0,1,1848
1,1,1,0,2,0,2,1848
2,2,3,1,5,1,6,1848
3,3,2,2,7,3,10,1848
4,4,3,0,10,3,13,1848
5,5,4,1,14,4,18,1848
6,6,2,1,16,5,21,1848
7,7,2,2,18,7,25,1848
8,8,0,2,18,9,27,1848
9,9,0,0,18,9,27,1848
0,0,1,0,1,0,1,1849
1,1,0,0,1,0,1,1849
0,0,1,0,1,0,1,1850
1,1,0,0,1,0,1,1850
0,0,1,0,1,0,1,1851
1,1,0,0,1,0,1,1851
0,0,1,0,1,0,1,1852
1,1,1,0,2,0,2,1852
2,2,1,0,3,0,3,1852
3,3,2,0,5,0,5,1852
4,4,0,0,5,0,5,1852
0,0,1,0,1,0,1,1853
1,1,2,0,3,0,3,1853
2,2,3,1,6,1,7,1853
3,3,1,1,7,2,9,1853
4,4,1,1,8,3,11,1853
5,5,1,2,9,5,14,1853
6,6,1,1,10,6,16,1853
7,7,1,2,11,8,19,1853
8,8,2,0,13,8,21,1853
9,9,0,1,13,9,22,1853
10,10,0,0,13,9,22,1853
0,0,1,0,1,0,1,1854
1,1,1,0,2,0,2,1854
2,2,2,0,4,0,4,1854
3,3,1,2,5,2,7,1854
4,4,1,0,6,2,8,1854
5,5,0,0,6,2,8,1854
0,0,1,0,1,0,1,1855
1,1,0,0,1,0,1,1855
0,0,1,0,1,0,1,1856
1,1,0,0,1,0,1,1856
0,0,1,0,1,0,1,1857
1,1,0,0,1,0,1,1857
0,0,1,0,1,0,1,1858
1,1,0,0,1,0,1,1858
0,0,1,0,1,0,1,1859
1,1,0,0,1,0,1,1859
0,0,1,0,1,0,1,1860
1,1,1,0,2,0,2,1860
2,2,1,0,3,0,3,1860
3,3,1,0,4,0,4,1860
4,4,1,1,5,1,6,1860
5,5,0,0,5,1,6,1860
0,0,1,0,1,0,1,1861
1,1,0,0,1,0,1,1861
0,0,1,0,1,0,1,1862
1,1,0,0,1,0,1,1862
0,0,1,0,1,0,1,1863
1,1,0,0,1,0,1,1863
0,0,1,0,1,0,1,1864
1,1,1,0,2,0,2,1864
2,2,2,1,4,1,5,1864
3,3,3,0,7,1,8,1864
4,4,4,0,11,1,12,1864
5,5,2,1,13,2,15,1864
6,6,0,1,13,3,16,1864
7,7,0,0,13,3,16,1864
0,0,1,0,1,0,1,1865
1,1,0,1,1,1,2,1865
2,2,0,1,1,2,3,1865
3,3,0,1,1,3,4,1865
4,4,0,0,1,3,4,1865
0,0,1,0,1,0,1,1866
1,1,1,0,2,0,2,1866
2,2,1,1,3,1,4,1866
3,3,2,1,5,2,7,1866
4,4,2,0,7,2,9,1866
5,5,2,0,9,2,11,1866
6,6,2,2,11,4,15,1866
7,7,3,2,14,6,20,1866
8,8,1,2,15,8,23,1866
9,9,0,4,15,12,27,1866
10,10,0,1,15,13,28,1866
11,11,0,0,15,13,28,1866
0,0,1,0,1,0,1,1867
1,1,0,2,1,2,3,1867
2,2,2,3,3,5,8,1867
3,3,0,0,3,5,8,1867
0,0,1,0,1,0,1,1868
1,1,1,0,2,0,2,1868
2,2,1,1,3,1,4,1868
3,3,1,0,4,1,5,1868
4,4,1,1,5,2,7,1868
5,5,1,0,6,2,8,1868
6,6,0,0,6,2,8,1868
0,0,1,0,1,0,1,1869
1,1,1,0,2,0,2,1869
2,2,0,0,2,0,2,1869
0,0,1,0,1,0,1,1870
1,1,3,1,4,1,5,1870
2,2,4,1,8,2,10,1870
3,3,2,1,10,3,13,1870
4,4,1,2,11,5,16,1870
5,5,2,0,13,5,18,1870
6,6,1,0,14,5,19,1870
7,7,0,0,14,5,19,1870
0,0,1,0,1,0,1,1871
1,1,0,0,1,0,1,1871
0,0,1,0,1,0,1,1872
1,1,0,0,1,0,1,1872
0,0,1,0,1,0,1,1873
1,1,1,0,2,0,2,1873
2,2,1,1,3,1,4,1873
3,3,0,1,3,2,5,1873
4,4,0,1,3,3,6,1873
5,5,0,0,3,3,6,1873
0,0,1,0,1,0,1,1874
1,1,1,0,2,0,2,1874
2,2,0,1,2,1,3,1874
3,3,0,2,2,3,5,1874
4,4,0,1,2,4,6,1874
5,5,0,3,2,7,9,1874
6,6,1,4,3,11,14,1874
7,7,1,6,4,17,21,1874
8,8,4,1,8,18,26,1874
9,9,4,0,12,18,30,1874
10,10,5,2,17,20,37,1874
11,11,3,1,20,21,41,1874
12,12,2,2,22,23,45,1874
13,13,1,2,23,25,48,1874
14,14,2,1,25,26,51,1874
15,15,2,0,27,26,53,1874
16,16,1,1,28,27,55,1874
17,17,1,1,29,28,57,1874
18,18,2,2,31,30,61,1874
19,19,2,1,33,31,64,1874
20,20,0,1,33,32,65,1874
21,21,0,0,33,32,65,1874
0,0,1,0,1,0,1,1875
1,1,0,0,1,0,1,1875
0,0,1,0,1,0,1,1876
1,1,1,0,2,0,2,1876
2,2,1,1,3,1,4,1876
3,3,1,0,4,1,5,1876
4,4,1,0,5,1,6,1876
5,5,0,0,5,1,6,1876
0,0,1,0,1,0,1,1877
1,1,1,1,2,1,3,1877
2,2,1,2,3,3,6,1877
3,3,0,0,3,3,6,1877
0,0,1,0,1,0,1,1878
1,1,1,0,2,0,2,1878
2,2,3,0,5,0,5,1878
3,3,2,1,7,1,8,1878
4,4,1,2,8,3,11,1878
5,5,0,2,8,5,13,1878
6,6,0,2,8,7,15,1878
7,7,0,1,8,8,16,1878
8,8,0,1,8,9,17,1878
9,9,0,1,8,10,18,1878
10,10,0,1,8,11,19,1878
11,11,0,0,8,11,19,1878
0,0,1,0,1,0,1,1879
1,1,0,0,1,0,1,1879
0,0,1,0,1,0,1,1880
1,1,0,0,1,0,1,1880
0,0,1,0,1,0,1,1881
1,1,0,0,1,0,1,1881
0,0,1,0,1,0,1,1882
1,1,0,0,1,0,1,1882
0,0,1,0,1,0,1,1883
1,1,0,0,1,0,1,1883
0,0,1,0,1,0,1,1884
1,1,0,0,1,0,1,1884
0,0,1,0,1,0,1,1885
1,1,1,0,2,0,2,1885
2,2,1,0,3,0,3,1885
3,3,1,0,4,0,4,1885
4,4,1,0,5,0,5,1885
5,5,0,0,5,0,5,1885
0,0,1,0,1,0,1,1886
1,1,0,0,1,0,1,1886
0,0,1,0,1,0,1,1887
1,1,1,0,2,0,2,1887
2,2,0,0,2,0,2,1887
0,0,1,0,1,0,1,1888
1,1,0,0,1,0,1,1888
0,0,1,0,1,0,1,1889
1,1,1,0,2,0,2,1889
2,2,1,0,3,0,3,1889
3,3,0,0,3,0,3,1889
0,0,1,0,1,0,1,1890
1,1,0,0,1,0,1,1890
0,0,1,0,1,0,1,1891
1,1,0,0,1,0,1,1891
0,0,1,0,1,0,1,1892
1,1,1,0,2,0,2,1892
2,2,0,0,2,0,2,1892
0,0,1,0,1,0,1,1893
1,1,0,0,1,0,1,1893
0,0,1,0,1,0,1,1894
1,1,0,0,1,0,1,1894
0,0,1,0,1,0,1,1895
1,1,1,0,2,0,2,1895
2,2,0,0,2,0,2,1895
0,0,1,0,1,0,1,1896
1,1,1,0,2,0,2,1896
2,2,2,0,4,0,4,1896
3,3,0,1,4,1,5,1896
4,4,1,1,5,2,7,1896
5,5,0,1,5,3,8,1896
6,6,0,0,5,3,8,1896
0,0,1,0,1,0,1,1897
1,1,1,0,2,0,2,1897
2,2,0,0,2,0,2,1897
0,0,1,0,1,0,1,1898
1,1,0,0,1,0,1,1898
0,0,1,0,1,0,1,1899
1,1,2,0,3,0,3,1899
2,2,2,0,5,0,5,1899
3,3,0,3,5,3,8,1899
4,4,0,2,5,5,10,1899
5,5,1,3,6,8,14,1899
6,6,1,2,7,10,17,1899
7,7,2,1,9,11,20,1899
8,8,3,2,12,13,25,1899
9,9,2,0,14,13,27,1899
10,10,4,1,18,14,32,1899
11,11,2,3,20,17,37,1899
12,12,5,4,25,21,46,1899
13,13,3,2,28,23,51,1899
14,14,2,2,30,25,55,1899
15,15,1,2,31,27,58,1899
16,16,3,1,34,28,62,1899
17,17,2,1,36,29,65,1899
18,18,0,1,36,30,66,1899
19,19,0,0,36,30,66,1899
0,0,1,0,1,0,1,1900
1,1,1,0,2,0,2,1900
2,2,0,0,2,0,2,1900
0,0,1,0,1,0,1,1901
1,1,3,0,4,0,4,1901
2,2,5,1,9,1,10,1901
3,3,8,1,17,2,19,1901
4,4,6,2,23,4,27,1901
5,5,5,0,28,4,32,1901
6,6,4,0,32,4,36,1901
7,7,3,0,35,4,39,1901
8,8,2,0,37,4,41,1901
9,9,1,1,38,5,43,1901
10,10,1,0,39,5,44,1901
11,11,1,0,40,5,45,1901
12,12,0,0,40,5,45,1901
0,0,1,0,1,0,1,1902
1,1,1,0,2,0,2,1902
2,2,1,0,3,0,3,1902
3,3,0,0,3,0,3,1902
0,0,1,0,1,0,1,1903
1,1,3,0,4,0,4,1903
2,2,1,2,5,2,7,1903
3,3,2,2,7,4,11,1903
4,4,4,4,11,8,19,1903
5,5,5,4,16,12,28,1903
6,6,4,7,20,19,39,1903
7,7,5,7,25,26,51,1903
8,8,5,8,30,34,64,1903
9,9,5,4,35,38,73,1903
10,10,2,3,37,41,78,1903
11,11,2,2,39,43,82,1903
12,12,1,2,40,45,85,1903
13,13,2,2,42,47,89,1903
14,14,3,1,45,48,93,1903
15,15,5,2,50,50,100,1903
16,16,3,2,53,52,105,1903
17,17,4,1,57,53,110,1903
18,18,2,0,59,53,112,1903
19,19,1,0,60,53,113,1903
20,20,1,0,61,53,114,1903
21,21,2,0,63,53,116,1903
22,22,0,1,63,54,117,1903
23,23,0,0,63,54,117,1903
0,0,1,0,1,0,1,1904
1,1,1,0,2,0,2,1904
2,2,1,0,3,0,3,1904
3,3,2,0,5,0,5,1904
4,4,2,0,7,0,7,1904
5,5,0,0,7,0,7,1904
0,0,1,0,1,0,1,1905
1,1,1,0,2,0,2,1905
2,2,1,0,3,0,3,1905
3,3,0,0,3,0,3,1905
0,0,1,0,1,0,1,1906
1,1,2,0,3,0,3,1906
2,2,3,0,6,0,6,1906
3,3,1,0,7,0,7,1906
4,4,2,0,9,0,9,1906
5,5,3,0,12,0,12,1906
6,6,6,2,18,2,20,1906
7,7,6,3,24,5,29,1906
8,8,6,4,30,9,39,1906
9,9,5,3,35,12,47,1906
10,10,3,0,38,12,50,1906
11,11,4,0,42,12,54,1906
12,12,2,0,44,12,56,1906
13,13,3,1,47,13,60,1906
14,14,2,0,49,13,62,1906
15,15,1,0,50,13,63,1906
16,16,3,0,53,13,66,1906
17,17,1,1,54,14,68,1906
18,18,2,0,56,14,70,1906
19,19,1,0,57,14,71,1906
20,20,1,0,58,14,72,1906
21,21,0,0,58,14,72,1906
0,0,1,0,1,0,1,1907
1,1,0,0,1,0,1,1907
0,0,1,0,1,0,1,1908
1,1,0,0,1,0,1,1908
0,0,1,0,1,0,1,1909
1,1,0,1,1,1,2,1909
2,2,0,0,1,1,2,1909
0,0,1,0,1,0,1,1910
1,1,3,0,4,0,4,1910
2,2,1,2,5,2,7,1910
3,3,2,4,7,6,13,1910
4,4,2,3,9,9,18,1910
5,5,2,3,11,12,23,1910
6,6,4,1,15,13,28,1910
7,7,6,0,21,13,34,1910
8,8,3,1,24,14,38,1910
9,9,0,1,24,15,39,1910
10,10,0,0,24,15,39,1910
0,0,1,0,1,0,1,1911
1,1,2,0,3,0,3,1911
2,2,1,0,4,0,4,1911
3,3,0,0,4,0,4,1911
0,0,1,0,1,0,1,1912
1,1,1,0,2,0,2,1912
2,2,0,1,2,1,3,1912
3,3,1,1,3,2,5,1912
4,4,1,0,4,2,6,1912
5,5,1,0,5,2,7,1912
6,6,0,0,5,2,7,1912
0,0,1,0,1,0,1,1913
1,1,0,0,1,0,1,1913
0,0,1,0,1,0,1,1914
1,1,0,0,1,0,1,1914
0,0,1,0,1,0,1,1915
1,1,0,0,1,0,1,1915
0,0,1,0,1,0,1,1916
1,1,0,0,1,0,1,1916
0,0,1,0,1,0,1,1917
1,1,0,0,1,0,1,1917
0,0,1,0,1,0,1,1918
1,1,0,0,1,0,1,1918
0,0,1,0,1,0,1,1919
1,1,0,0,1,0,1,1919
0,0,1,0,1,0,1,1920
1,1,1,0,2,0,2,1920
2,2,0,0,2,0,2,1920
0,0,1,0,1,0,1,1921
1,1,2,0,3,0,3,1921
2,2,2,0,5,0,5,1921
3,3,1,1,6,1,7,1921
4,4,0,0,6,1,7,1921
0,0,1,0,1,0,1,1922
1,1,2,0,3,0,3,1922
2,2,4,0,7,0,7,1922
3,3,3,0,10,0,10,1922
4,4,4,0,14,0,14,1922
5,5,5,0,19,0,19,1922
6,6,4,0,23,0,23,1922
7,7,2,0,25,0,25,1922
8,8,3,0,28,0,28,1922
9,9,1,1,29,1,30,1922
10,10,0,0,29,1,30,1922
0,0,1,0,1,0,1,1923
1,1,1,0,2,0,2,1923
2,2,0,0,2,0,2,1923
0,0,1,0,1,0,1,1924
1,1,0,0,1,0,1,1924
0,0,1,0,1,0,1,1925
1,1,1,0,2,0,2,1925
2,2,2,0,4,0,4,1925
3,3,0,0,4,0,4,1925
0,0,1,0,1,0,1,1926
1,1,0,0,1,0,1,1926
0,0,1,0,1,0,1,1927
1,1,0,1,1,1,2,1927
2,2,0,0,1,1,2,1927
0,0,1,0,1,0,1,1928
1,1,2,1,3,1,4,1928
2,2,2,1,5,2,7,1928
3,3,3,1,8,3,11,1928
4,4,1,2,9,5,14,1928
5,5,0,1,9,6,15,1928
6,6,0,0,9,6,15,1928
0,0,1,0,1,0,1,1929
1,1,2,1,3,1,4,1929
2,2,1,1,4,2,6,1929
3,3,0,2,4,4,8,1929
4,4,1,1,5,5,10,1929
5,5,0,0,5,5,10,1929
0,0,1,0,1,0,1,1930
1,1,1,0,2,0,2,1930
2,2,2,0,4,0,4,1930
3,3,0,3,4,3,7,1930
4,4,0,1,4,4,8,1930
5,5,0,2,4,6,10,1930
6,6,1,0,5,6,11,1930
7,7,0,1,5,7,12,1930
8,8,0,1,5,8,13,1930
9,9,0,1,5,9,14,1930
10,10,0,0,5,9,14,1930
0,0,1,0,1,0,1,1931
1,1,3,1,4,1,5,1931
2,2,2,0,6,1,7,1931
3,3,4,0,10,1,11,1931
4,4,2,2,12,3,15,1931
5,5,3,1,15,4,19,1931
6,6,2,2,17,6,23,1931
7,7,5,1,22,7,29,1931
8,8,2,2,24,9,33,1931
9,9,1,1,25,10,35,1931
10,10,0,0,25,10,35,1931
0,0,1,0,1,0,1,1932
1,1,2,0,3,0,3,1932
2,2,1,1,4,1,5,1932
3,3,1,1,5,2,7,1932
4,4,0,0,5,2,7,1932
0,0,1,0,1,0,1,1933
1,1,1,0,2,0,2,1933
2,2,1,0,3,0,3,1933
3,3,1,0,4,0,4,1933
4,4,1,0,5,0,5,1933
5,5,1,1,6,1,7,1933
6,6,0,1,6,2,8,1933
7,7,0,1,6,3,9,1933
8,8,0,1,6,4,10,1933
9,9,1,0,7,4,11,1933
10,10,0,0,7,4,11,1933
0,0,1,0,1,0,1,1934
1,1,1,0,2,0,2,1934
2,2,0,0,2,0,2,1934
0,0,1,0,1,0,1,1935
1,1,1,0,2,0,2,1935
2,2,0,0,2,0,2,1935
0,0,1,0,1,0,1,1936
1,1,0,0,1,0,1,1936
0,0,1,0,1,0,1,1937
1,1,1,1,2,1,3,1937
2,2,1,2,3,3,6,1937
3,3,1,3,4,6,10,1937
4,4,1,2,5,8,13,1937
5,5,3,0,8,8,16,1937
6,6,2,0,10,8,18,1937
7,7,1,0,11,8,19,1937
8,8,0,0,11,8,19,1937
0,0,1,0,1,0,1,1938
1,1,0,0,1,0,1,1938
0,0,1,0,1,0,1,1939
1,1,0,0,1,0,1,1939
0,0,1,0,1,0,1,1940
1,1,1,0,2,0,2,1940
2,2,0,0,2,0,2,1940
0,0,1,0,1,0,1,1941
1,1,0,0,1,0,1,1941
0,0,1,0,1,0,1,1942
1,1,0,2,1,2,3,1942
2,2,1,1,2,3,5,1942
3,3,0,2,2,5,7,1942
4,4,0,0,2,5,7,1942
0,0,1,0,1,0,1,1943
1,1,1,0,2,0,2,1943
2,2,3,0,5,0,5,1943
3,3,0,0,5,0,5,1943
0,0,1,0,1,0,1,1944
1,1,0,0,1,0,1,1944
0,0,1,0,1,0,1,1945
1,1,0,0,1,0,1,1945
0,0,1,0,1,0,1,1946
1,1,0,0,1,0,1,1946
0,0,1,0,1,0,1,1947
1,1,0,1,1,1,2,1947
2,2,0,0,1,1,2,1947
0,0,1,0,1,0,1,1948
1,1,0,0,1,0,1,1948
0,0,1,0,1,0,1,1949
1,1,0,0,1,0,1,1949
0,0,1,0,1,0,1,1950
1,1,0,0,1,0,1,1950
0,0,1,0,1,0,1,1951
1,1,2,2,3,2,5,1951
2,2,2,1,5,3,8,1951
3,3,1,3,6,6,12,1951
4,4,0,2,6,8,14,1951
5,5,0,1,6,9,15,1951
6,6,0,2,6,11,17,1951
7,7,0,1,6,12,18,1951
8,8,0,1,6,13,19,1951
9,9,0,1,6,14,20,1951
10,10,1,0,7,14,21,1951
11,11,2,0,9,14,23,1951
12,12,3,0,12,14,26,1951
13,13,6,1,18,15,33,1951
14,14,5,2,23,17,40,1951
15,15,4,1,27,18,45,1951
16,16,3,0,30,18,48,1951
17,17,0,0,30,18,48,1951
0,0,1,0,1,0,1,1952
1,1,1,0,2,0,2,1952
2,2,0,0,2,0,2,1952
0,0,1,0,1,0,1,1953
1,1,0,1,1,1,2,1953
2,2,0,0,1,1,2,1953
0,0,1,0,1,0,1,1954
1,1,1,0,2,0,2,1954
2,2,0,1,2,1,3,1954
3,3,0,3,2,4,6,1954
4,4,1,2,3,6,9,1954
5,5,1,0,4,6,10,1954
6,6,2,0,6,6,12,1954
7,7,1,0,7,6,13,1954
8,8,1,0,8,6,14,1954
9,9,1,0,9,6,15,1954
10,10,1,1,10,7,17,1954
11,11,0,1,10,8,18,1954
12,12,1,1,11,9,20,1954
13,13,1,1,12,10,22,1954
14,14,1,3,13,13,26,1954
15,15,1,2,14,15,29,1954
16,16,1,1,15,16,31,1954
17,17,2,1,17,17,34,1954
18,18,1,1,18,18,36,1954
19,19,1,1,19,19,38,1954
20,20,1,0,20,19,39,1954
21,21,0,0,20,19,39,1954
0,0,1,0,1,0,1,1955
1,1,0,0,1,0,1,1955
0,0,1,0,1,0,1,1956
1,1,2,0,3,0,3,1956
2,2,0,1,3,1,4,1956
3,3,0,0,3,1,4,1956
0,0,1,0,1,0,1,1957
1,1,1,0,2,0,2,1957
2,2,0,1,2,1,3,1957
3,3,0,0,2,1,3,1957
0,0,1,0,1,0,1,1958
1,1,1,0,2,0,2,1958
2,2,1,0,3,0,3,1958
3,3,2,0,5,0,5,1958
4,4,1,1,6,1,7,1958
5,5,0,2,6,3,9,1958
6,6,0,1,6,4,10,1958
7,7,1,4,7,8,15,1958
8,8,1,3,8,11,19,1958
9,9,3,0,11,11,22,1958
10,10,1,0,12,11,23,1958
11,11,1,0,13,11,24,1958
12,12,0,0,13,11,24,1958
0,0,1,0,1,0,1,1959
1,1,2,0,3,0,3,1959
2,2,2,1,5,1,6,1959
3,3,3,1,8,2,10,1959
4,4,3,0,11,2,13,1959
5,5,2,0,13,2,15,1959
6,6,2,0,15,2,17,1959
7,7,3,2,18,4,22,1959
8,8,3,2,21,6,27,1959
9,9,5,1,26,7,33,1959
10,10,5,3,31,10,41,1959
11,11,3,2,34,12,46,1959
12,12,2,2,36,14,50,1959
13,13,1,2,37,16,53,1959
14,14,1,2,38,18,56,1959
15,15,0,1,38,19,57,1959
16,16,1,0,39,19,58,1959
17,17,0,0,39,19,58,1959
0,0,1,0,1,0,1,1960
1,1,1,0,2,0,2,1960
2,2,1,0,3,0,3,1960
3,3,0,0,3,0,3,1960
0,0,1,0,1,0,1,1961
1,1,0,0,1,0,1,1961
0,0,1,0,1,0,1,1962
1,1,2,0,3,0,3,1962
2,2,0,0,3,0,3,1962
0,0,1,0,1,0,1,1963
1,1,0,0,1,0,1,1963
0,0,1,0,1,0,1,1964
1,1,2,0,3,0,3,1964
2,2,1,0,4,0,4,1964
3,3,1,0,5,0,5,1964
4,4,0,0,5,0,5,1964
0,0,1,0,1,0,1,1965
1,1,0,0,1,0,1,1965
0,0,1,0,1,0,1,1966
1,1,0,0,1,0,1,1966
0,0,1,0,1,0,1,1967
1,1,2,2,3,2,5,1967
2,2,4,2,7,4,11,1967
3,3,5,1,12,5,17,1967
4,4,3,0,15,5,20,1967
5,5,2,1,17,6,23,1967
6,6,2,1,19,7,26,1967
7,7,1,0,20,7,27,1967
8,8,0,0,20,7,27,1967
0,0,1,0,1,0,1,1968
1,1,1,1,2,1,3,1968
2,2,2,2,4,3,7,1968
3,3,0,2,4,5,9,1968
4,4,0,2,4,7,11,1968
5,5,1,3,5,10,15,1968
6,6,4,2,9,12,21,1968
7,7,4,0,13,12,25,1968
8,8,3,0,16,12,28,1968
9,9,4,0,20,12,32,1968
10,10,4,0,24,12,36,1968
11,11,7,0,31,12,43,1968
12,12,8,0,39,12,51,1968
13,13,4,5,43,17,60,1968
14,14,4,2,47,19,66,1968
15,15,0,2,47,21,68,1968
16,16,0,1,47,22,69,1968
17,17,0,0,47,22,69,1968
0,0,1,0,1,0,1,1969
1,1,0,0,1,0,1,1969
0,0,1,0,1,0,1,1970
1,1,0,1,1,1,2,1970
2,2,0,1,1,2,3,1970
3,3,0,3,1,5,6,1970
4,4,0,2,1,7,8,1970
5,5,0,1,1,8,9,1970
6,6,0,1,1,9,10,1970
7,7,0,2,1,11,12,1970
8,8,0,2,1,13,14,1970
9,9,0,2,1,15,16,1970
10,10,0,2,1,17,18,1970
11,11,2,2,3,19,22,1970
12,12,3,0,6,19,25,1970
13,13,1,3,7,22,29,1970
14,14,0,2,7,24,31,1970
15,15,0,1,7,25,32,1970
16,16,0,0,7,25,32,1970
0,0,1,0,1,0,1,1971
1,1,1,0,2,0,2,1971
2,2,0,1,2,1,3,1971
3,3,0,1,2,2,4,1971
4,4,0,2,2,4,6,1971
5,5,0,1,2,5,7,1971
6,6,0,0,2,5,7,1971
0,0,1,0,1,0,1,1972
1,1,0,0,1,0,1,1972
0,0,1,0,1,0,1,1973
1,1,0,0,1,0,1,1973
0,0,1,0,1,0,1,1974
1,1,2,0,3,0,3,1974
2,2,2,0,5,0,5,1974
3,3,1,1,6,1,7,1974
4,4,1,1,7,2,9,1974
5,5,1,1,8,3,11,1974
6,6,1,0,9,3,12,1974
7,7,0,1,9,4,13,1974
8,8,0,1,9,5,14,1974
9,9,0,1,9,6,15,1974
10,10,0,1,9,7,16,1974
11,11,0,1,9,8,17,1974
12,12,1,2,10,10,20,1974
13,13,1,3,11,13,24,1974
14,14,2,3,13,16,29,1974
15,15,0,4,13,20,33,1974
16,16,1,7,14,27,41,1974
17,17,1,8,15,35,50,1974
18,18,2,3,17,38,55,1974
19,19,0,4,17,42,59,1974
20,20,0,2,17,44,61,1974
21,21,1,1,18,45,63,1974
22,22,0,0,18,45,63,1974
0,0,1,0,1,0,1,1975
1,1,0,0,1,0,1,1975
0,0,1,0,1,0,1,1976
1,1,1,0,2,0,2,1976
2,2,1,0,3,0,3,1976
3,3,0,0,3,0,3,1976
0,0,1,0,1,0,1,1977
1,1,0,0,1,0,1,1977
0,0,1,0,1,0,1,1978
1,1,1,1,2,1,3,1978
2,2,0,0,2,1,3,1978
0,0,1,0,1,0,1,1979
1,1,2,0,3,0,3,1979
2,2,2,0,5,0,5,1979
3,3,3,0,8,0,8,1979
4,4,4,0,12,0,12,1979
5,5,1,0,13,0,13,1979
6,6,0,1,13,1,14,1979
7,7,0,0,13,1,14,1979
0,0,1,0,1,0,1,1980
1,1,1,0,2,0,2,1980
2,2,1,1,3,1,4,1980
3,3,1,0,4,1,5,1980
4,4,0,0,4,1,5,1980
0,0,1,0,1,0,1,1981
1,1,1,0,2,0,2,1981
2,2,0,0,2,0,2,1981
0,0,1,0,1,0,1,1982
1,1,0,0,1,0,1,1982
0,0,1,0,1,0,1,1983
1,1,0,0,1,0,1,1983
0,0,1,0,1,0,1,1984
1,1,0,1,1,1,2,1984
2,2,0,2,1,3,4,1984
3,3,0,1,1,4,5,1984
4,4,0,0,1,4,5,1984
0,0,1,0,1,0,1,1985
1,1,0,0,1,0,1,1985
0,0,1,0,1,0,1,1986
1,1,0,0,1,0,1,1986
0,0,1,0,1,0,1,1987
1,1,0,0,1,0,1,1987
0,0,1,0,1,0,1,1988
1,1,0,0,1,0,1,1988
0,0,1,0,1,0,1,1989
1,1,0,1,1,1,2,1989
2,2,0,1,1,2,3,1989
3,3,0,1,1,3,4,1989
4,4,0,2,1,5,6,1989
5,5,0,5,1,10,11,1989
6,6,0,3,1,13,14,1989
7,7,1,1,2,14,16,1989
8,8,0,1,2,15,17,1989
9,9,0,0,2,15,17,1989
0,0,1,0,1,0,1,1990
1,1,2,0,3,0,3,1990
2,2,0,0,3,0,3,1990
0,0,1,0,1,0,1,1991
1,1,0,0,1,0,1,1991
0,0,1,0,1,0,1,1992
1,1,1,0,2,0,2,1992
2,2,0,0,2,0,2,1992
0,0,1,0,1,0,1,1993
1,1,0,0,1,0,1,1993
0,0,1,0,1,0,1,1994
1,1,0,0,1,0,1,1994
0,0,1,0,1,0,1,1995
1,1,0,1,1,1,2,1995
2,2,0,2,1,3,4,1995
3,3,0,1,1,4,5,1995
4,4,0,0,1,4,5,1995
0,0,1,0,1,0,1,1996
1,1,0,2,1,2,3,1996
2,2,0,1,1,3,4,1996
3,3,0,1,1,4,5,1996
4,4,1,0,2,4,6,1996
5,5,0,0,2,4,6,1996
0,0,1,0,1,0,1,1997
1,1,0,0,1,0,1,1997
0,0,1,0,1,0,1,1998
1,1,1,0,2,0,2,1998
2,2,0,0,2,0,2,1998
0,0,1,0,1,0,1,1999
1,1,1,0,2,0,2,1999
2,2,0,0,2,0,2,1999
0,0,1,0,1,0,1,2000
1,1,0,0,1,0,1,2000
0,0,1,0,1,0,1,2001
1,1,1,0,2,0,2,2001
2,2,3,0,5,0,5,2001
3,3,4,0,9,0,9,2001
4,4,3,0,12,0,12,2001
5,5,4,3,16,3,19,2001
6,6,6,3,22,6,28,2001
7,7,3,4,25,10,35,2001
8,8,5,4,30,14,44,2001
9,9,7,1,37,15,52,2001
10,10,2,4,39,19,58,2001
11,11,4,2,43,21,64,2001
12,12,6,1,49,22,71,2001
13,13,4,1,53,23,76,2001
14,14,1,2,54,25,79,2001
15,15,0,1,54,26,80,2001
16,16,0,2,54,28,82,2001
17,17,2,2,56,30,86,2001
18,18,0,1,56,31,87,2001
19,19,0,1,56,32,88,2001
20,20,0,1,56,33,89,2001
21,21,1,2,57,35,92,2001
