,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
0,0,1,0,1,0,1,3872
1,1,0,1,1,1,2,3872
2,2,2,0,3,1,4,3872
3,3,1,0,4,1,5,3872
4,4,0,0,4,1,5,3872
0,0,1,0,1,0,1,3873
1,1,0,0,1,0,1,3873
0,0,1,0,1,0,1,3874
1,1,0,0,1,0,1,3874
0,0,1,0,1,0,1,3875
1,1,1,1,2,1,3,3875
2,2,2,0,4,1,5,3875
3,3,2,0,6,1,7,3875
4,4,1,0,7,1,8,3875
5,5,0,1,7,2,9,3875
6,6,0,1,7,3,10,3875
7,7,0,1,7,4,11,3875
8,8,0,0,7,4,11,3875
0,0,1,0,1,0,1,3876
1,1,1,0,2,0,2,3876
2,2,2,0,4,0,4,3876
3,3,2,2,6,2,8,3876
4,4,0,2,6,4,10,3876
5,5,0,3,6,7,13,3876
6,6,0,3,6,10,16,3876
7,7,0,1,6,11,17,3876
8,8,0,1,6,12,18,3876
9,9,0,2,6,14,20,3876
10,10,1,1,7,15,22,3876
11,11,1,0,8,15,23,3876
12,12,0,1,8,16,24,3876
13,13,0,0,8,16,24,3876
0,0,1,0,1,0,1,3877
1,1,1,2,2,2,4,3877
2,2,0,0,2,2,4,3877
0,0,1,0,1,0,1,3878
1,1,0,0,1,0,1,3878
0,0,1,0,1,0,1,3879
1,1,0,0,1,0,1,3879
0,0,1,0,1,0,1,3880
1,1,1,0,2,0,2,3880
2,2,0,0,2,0,2,3880
0,0,1,0,1,0,1,3881
1,1,0,0,1,0,1,3881
0,0,1,0,1,0,1,3882
1,1,1,0,2,0,2,3882
2,2,0,2,2,2,4,3882
3,3,0,1,2,3,5,3882
4,4,0,1,2,4,6,3882
5,5,0,1,2,5,7,3882
6,6,0,1,2,6,8,3882
7,7,0,2,2,8,10,3882
8,8,0,1,2,9,11,3882
9,9,0,1,2,10,12,3882
10,10,0,0,2,10,12,3882
0,0,1,0,1,0,1,3883
1,1,0,0,1,0,1,3883
0,0,1,0,1,0,1,3884
1,1,1,0,2,0,2,3884
2,2,2,1,4,1,5,3884
3,3,0,0,4,1,5,3884
0,0,1,0,1,0,1,3885
1,1,0,0,1,0,1,3885
0,0,1,0,1,0,1,3886
1,1,0,0,1,0,1,3886
0,0,1,0,1,0,1,3887
1,1,0,0,1,0,1,3887
0,0,1,0,1,0,1,3888
1,1,0,0,1,0,1,3888
0,0,1,0,1,0,1,3889
1,1,0,0,1,0,1,3889
0,0,1,0,1,0,1,3890
1,1,0,0,1,0,1,3890
0,0,1,0,1,0,1,3891
1,1,1,0,2,0,2,3891
2,2,1,0,3,0,3,3891
3,3,0,0,3,0,3,3891
0,0,1,0,1,0,1,3892
1,1,0,0,1,0,1,3892
0,0,1,0,1,0,1,3893
1,1,0,0,1,0,1,3893
0,0,1,0,1,0,1,3894
1,1,0,0,1,0,1,3894
0,0,1,0,1,0,1,3895
1,1,1,0,2,0,2,3895
2,2,0,0,2,0,2,3895
0,0,1,0,1,0,1,3896
1,1,0,0,1,0,1,3896
0,0,1,0,1,0,1,3897
1,1,0,0,1,0,1,3897
0,0,1,0,1,0,1,3898
1,1,1,0,2,0,2,3898
2,2,2,0,4,0,4,3898
3,3,2,0,6,0,6,3898
4,4,2,0,8,0,8,3898
5,5,1,0,9,0,9,3898
6,6,1,0,10,0,10,3898
7,7,0,0,10,0,10,3898
0,0,1,0,1,0,1,3899
1,1,1,0,2,0,2,3899
2,2,0,0,2,0,2,3899
0,0,1,0,1,0,1,3900
1,1,3,0,4,0,4,3900
2,2,0,0,4,0,4,3900
0,0,1,0,1,0,1,3901
1,1,1,0,2,0,2,3901
2,2,1,0,3,0,3,3901
3,3,0,0,3,0,3,3901
0,0,1,0,1,0,1,3902
1,1,0,0,1,0,1,3902
0,0,1,0,1,0,1,3903
1,1,0,0,1,0,1,3903
0,0,1,0,1,0,1,3904
1,1,0,0,1,0,1,3904
0,0,1,0,1,0,1,3905
1,1,0,1,1,1,2,3905
2,2,0,0,1,1,2,3905
0,0,1,0,1,0,1,3906
1,1,1,0,2,0,2,3906
2,2,1,0,3,0,3,3906
3,3,0,0,3,0,3,3906
0,0,1,0,1,0,1,3907
1,1,1,0,2,0,2,3907
2,2,0,0,2,0,2,3907
0,0,1,0,1,0,1,3908
1,1,0,2,1,2,3,3908
2,2,0,0,1,2,3,3908
0,0,1,0,1,0,1,3909
1,1,0,0,1,0,1,3909
0,0,1,0,1,0,1,3910
1,1,1,0,2,0,2,3910
2,2,2,0,4,0,4,3910
3,3,0,0,4,0,4,3910
0,0,1,0,1,0,1,3911
1,1,0,0,1,0,1,3911
0,0,1,0,1,0,1,3912
1,1,0,0,1,0,1,3912
0,0,1,0,1,0,1,3913
1,1,0,1,1,1,2,3913
2,2,0,0,1,1,2,3913
0,0,1,0,1,0,1,3914
1,1,0,0,1,0,1,3914
0,0,1,0,1,0,1,3915
1,1,3,0,4,0,4,3915
2,2,1,0,5,0,5,3915
3,3,1,1,6,1,7,3915
4,4,0,0,6,1,7,3915
0,0,1,0,1,0,1,3916
1,1,1,1,2,1,3,3916
2,2,2,1,4,2,6,3916
3,3,3,0,7,2,9,3916
4,4,1,0,8,2,10,3916
5,5,1,0,9,2,11,3916
6,6,0,0,9,2,11,3916
0,0,1,0,1,0,1,3917
1,1,0,0,1,0,1,3917
0,0,1,0,1,0,1,3918
1,1,1,0,2,0,2,3918
2,2,0,1,2,1,3,3918
3,3,0,0,2,1,3,3918
0,0,1,0,1,0,1,3919
1,1,0,0,1,0,1,3919
0,0,1,0,1,0,1,3920
1,1,0,0,1,0,1,3920
0,0,1,0,1,0,1,3921
1,1,0,0,1,0,1,3921
0,0,1,0,1,0,1,3922
1,1,0,0,1,0,1,3922
0,0,1,0,1,0,1,3923
1,1,1,0,2,0,2,3923
2,2,1,0,3,0,3,3923
3,3,0,0,3,0,3,3923
0,0,1,0,1,0,1,3924
1,1,0,0,1,0,1,3924
0,0,1,0,1,0,1,3925
1,1,0,0,1,0,1,3925
0,0,1,0,1,0,1,3926
1,1,0,0,1,0,1,3926
0,0,1,0,1,0,1,3927
1,1,0,0,1,0,1,3927
0,0,1,0,1,0,1,3928
1,1,0,0,1,0,1,3928
0,0,1,0,1,0,1,3929
1,1,1,0,2,0,2,3929
2,2,0,0,2,0,2,3929
0,0,1,0,1,0,1,3930
1,1,1,0,2,0,2,3930
2,2,0,1,2,1,3,3930
3,3,0,0,2,1,3,3930
0,0,1,0,1,0,1,3931
1,1,0,0,1,0,1,3931
0,0,1,0,1,0,1,3932
1,1,1,1,2,1,3,3932
2,2,0,0,2,1,3,3932
0,0,1,0,1,0,1,3933
1,1,0,0,1,0,1,3933
0,0,1,0,1,0,1,3934
1,1,0,0,1,0,1,3934
0,0,1,0,1,0,1,3935
1,1,0,0,1,0,1,3935
0,0,1,0,1,0,1,3936
1,1,0,0,1,0,1,3936
0,0,1,0,1,0,1,3937
1,1,0,0,1,0,1,3937
0,0,1,0,1,0,1,3938
1,1,1,1,2,1,3,3938
2,2,1,0,3,1,4,3938
3,3,0,0,3,1,4,3938
0,0,1,0,1,0,1,3939
1,1,1,0,2,0,2,3939
2,2,0,0,2,0,2,3939
0,0,1,0,1,0,1,3940
1,1,1,0,2,0,2,3940
2,2,0,0,2,0,2,3940
0,0,1,0,1,0,1,3941
1,1,1,0,2,0,2,3941
2,2,2,0,4,0,4,3941
3,3,1,1,5,1,6,3941
4,4,0,1,5,2,7,3941
5,5,0,0,5,2,7,3941
0,0,1,0,1,0,1,3942
1,1,0,0,1,0,1,3942
0,0,1,0,1,0,1,3943
1,1,1,0,2,0,2,3943
2,2,2,0,4,0,4,3943
3,3,1,0,5,0,5,3943
4,4,0,0,5,0,5,3943
0,0,1,0,1,0,1,3944
1,1,1,0,2,0,2,3944
2,2,3,0,5,0,5,3944
3,3,3,0,8,0,8,3944
4,4,3,2,11,2,13,3944
5,5,0,1,11,3,14,3944
6,6,0,0,11,3,14,3944
0,0,1,0,1,0,1,3945
1,1,0,0,1,0,1,3945
0,0,1,0,1,0,1,3946
1,1,0,1,1,1,2,3946
2,2,0,0,1,1,2,3946
0,0,1,0,1,0,1,3947
1,1,0,1,1,1,2,3947
2,2,0,0,1,1,2,3947
0,0,1,0,1,0,1,3948
1,1,1,0,2,0,2,3948
2,2,0,1,2,1,3,3948
3,3,0,2,2,3,5,3948
4,4,0,1,2,4,6,3948
5,5,1,0,3,4,7,3948
6,6,0,1,3,5,8,3948
7,7,1,2,4,7,11,3948
8,8,1,1,5,8,13,3948
9,9,1,1,6,9,15,3948
10,10,1,0,7,9,16,3948
11,11,0,0,7,9,16,3948
0,0,1,0,1,0,1,3949
1,1,2,1,3,1,4,3949
2,2,1,0,4,1,5,3949
3,3,0,0,4,1,5,3949
0,0,1,0,1,0,1,3950
1,1,1,0,2,0,2,3950
2,2,1,0,3,0,3,3950
3,3,0,0,3,0,3,3950
0,0,1,0,1,0,1,3951
1,1,1,0,2,0,2,3951
2,2,0,0,2,0,2,3951
0,0,1,0,1,0,1,3952
1,1,1,0,2,0,2,3952
2,2,2,0,4,0,4,3952
3,3,0,1,4,1,5,3952
4,4,0,2,4,3,7,3952
5,5,0,2,4,5,9,3952
6,6,1,3,5,8,13,3952
7,7,1,3,6,11,17,3952
8,8,0,7,6,18,24,3952
9,9,1,6,7,24,31,3952
10,10,2,5,9,29,38,3952
11,11,0,5,9,34,43,3952
12,12,1,1,10,35,45,3952
13,13,1,1,11,36,47,3952
14,14,0,3,11,39,50,3952
15,15,2,1,13,40,53,3952
16,16,1,1,14,41,55,3952
17,17,2,0,16,41,57,3952
18,18,0,0,16,41,57,3952
0,0,1,0,1,0,1,3953
1,1,1,0,2,0,2,3953
2,2,0,0,2,0,2,3953
0,0,1,0,1,0,1,3954
1,1,1,0,2,0,2,3954
2,2,1,0,3,0,3,3954
3,3,2,1,5,1,6,3954
4,4,2,2,7,3,10,3954
5,5,0,3,7,6,13,3954
6,6,0,3,7,9,16,3954
7,7,0,0,7,9,16,3954
0,0,1,0,1,0,1,3955
1,1,1,0,2,0,2,3955
2,2,0,0,2,0,2,3955
0,0,1,0,1,0,1,3956
1,1,1,1,2,1,3,3956
2,2,1,1,3,2,5,3956
3,3,0,0,3,2,5,3956
0,0,1,0,1,0,1,3957
1,1,1,2,2,2,4,3957
2,2,2,0,4,2,6,3957
3,3,0,1,4,3,7,3957
4,4,0,1,4,4,8,3957
5,5,0,0,4,4,8,3957
0,0,1,0,1,0,1,3958
1,1,1,0,2,0,2,3958
2,2,3,0,5,0,5,3958
3,3,4,0,9,0,9,3958
4,4,3,0,12,0,12,3958
5,5,1,0,13,0,13,3958
6,6,0,0,13,0,13,3958
0,0,1,0,1,0,1,3959
1,1,1,0,2,0,2,3959
2,2,2,0,4,0,4,3959
3,3,1,1,5,1,6,3959
4,4,1,1,6,2,8,3959
5,5,0,0,6,2,8,3959
0,0,1,0,1,0,1,3960
1,1,2,0,3,0,3,3960
2,2,3,0,6,0,6,3960
3,3,3,0,9,0,9,3960
4,4,2,0,11,0,11,3960
5,5,0,1,11,1,12,3960
6,6,0,0,11,1,12,3960
0,0,1,0,1,0,1,3961
1,1,0,0,1,0,1,3961
0,0,1,0,1,0,1,3962
1,1,0,0,1,0,1,3962
0,0,1,0,1,0,1,3963
1,1,1,0,2,0,2,3963
2,2,0,0,2,0,2,3963
0,0,1,0,1,0,1,3964
1,1,0,0,1,0,1,3964
0,0,1,0,1,0,1,3965
1,1,0,0,1,0,1,3965
0,0,1,0,1,0,1,3966
1,1,0,0,1,0,1,3966
0,0,1,0,1,0,1,3967
1,1,0,0,1,0,1,3967
0,0,1,0,1,0,1,3968
1,1,1,1,2,1,3,3968
2,2,1,1,3,2,5,3968
3,3,0,1,3,3,6,3968
4,4,0,1,3,4,7,3968
5,5,0,1,3,5,8,3968
6,6,0,2,3,7,10,3968
7,7,0,2,3,9,12,3968
8,8,0,0,3,9,12,3968
0,0,1,0,1,0,1,3969
1,1,1,0,2,0,2,3969
2,2,0,0,2,0,2,3969
0,0,1,0,1,0,1,3970
1,1,0,0,1,0,1,3970
0,0,1,0,1,0,1,3971
1,1,0,0,1,0,1,3971
0,0,1,0,1,0,1,3972
1,1,1,0,2,0,2,3972
2,2,0,0,2,0,2,3972
0,0,1,0,1,0,1,3973
1,1,1,0,2,0,2,3973
2,2,1,0,3,0,3,3973
3,3,1,0,4,0,4,3973
4,4,0,0,4,0,4,3973
0,0,1,0,1,0,1,3974
1,1,1,1,2,1,3,3974
2,2,1,0,3,1,4,3974
3,3,0,0,3,1,4,3974
0,0,1,0,1,0,1,3975
1,1,1,0,2,0,2,3975
2,2,0,0,2,0,2,3975
0,0,1,0,1,0,1,3976
1,1,2,0,3,0,3,3976
2,2,1,1,4,1,5,3976
3,3,1,1,5,2,7,3976
4,4,0,2,5,4,9,3976
5,5,0,1,5,5,10,3976
6,6,0,1,5,6,11,3976
7,7,1,2,6,8,14,3976
8,8,2,1,8,9,17,3976
9,9,2,0,10,9,19,3976
10,10,3,1,13,10,23,3976
11,11,1,1,14,11,25,3976
12,12,3,0,17,11,28,3976
13,13,3,0,20,11,31,3976
14,14,2,0,22,11,33,3976
15,15,1,0,23,11,34,3976
16,16,1,0,24,11,35,3976
17,17,0,0,24,11,35,3976
0,0,1,0,1,0,1,3977
1,1,3,0,4,0,4,3977
2,2,1,1,5,1,6,3977
3,3,1,2,6,3,9,3977
4,4,2,0,8,3,11,3977
5,5,2,0,10,3,13,3977
6,6,1,1,11,4,15,3977
7,7,1,0,12,4,16,3977
8,8,0,0,12,4,16,3977
0,0,1,0,1,0,1,3978
1,1,1,0,2,0,2,3978
2,2,0,0,2,0,2,3978
0,0,1,0,1,0,1,3979
1,1,0,1,1,1,2,3979
2,2,1,0,2,1,3,3979
3,3,1,0,3,1,4,3979
4,4,0,0,3,1,4,3979
0,0,1,0,1,0,1,3980
1,1,0,0,1,0,1,3980
0,0,1,0,1,0,1,3981
1,1,1,0,2,0,2,3981
2,2,0,0,2,0,2,3981
0,0,1,0,1,0,1,3982
1,1,0,0,1,0,1,3982
0,0,1,0,1,0,1,3983
1,1,1,0,2,0,2,3983
2,2,1,0,3,0,3,3983
3,3,1,0,4,0,4,3983
4,4,0,1,4,1,5,3983
5,5,1,0,5,1,6,3983
6,6,0,0,5,1,6,3983
0,0,1,0,1,0,1,3984
1,1,1,0,2,0,2,3984
2,2,0,0,2,0,2,3984
0,0,1,0,1,0,1,3985
1,1,1,0,2,0,2,3985
2,2,0,1,2,1,3,3985
3,3,0,0,2,1,3,3985
0,0,1,0,1,0,1,3986
1,1,0,0,1,0,1,3986
0,0,1,0,1,0,1,3987
1,1,0,0,1,0,1,3987
0,0,1,0,1,0,1,3988
1,1,0,1,1,1,2,3988
2,2,1,0,2,1,3,3988
3,3,0,0,2,1,3,3988
0,0,1,0,1,0,1,3989
1,1,1,0,2,0,2,3989
2,2,1,0,3,0,3,3989
3,3,0,0,3,0,3,3989
0,0,1,0,1,0,1,3990
1,1,1,1,2,1,3,3990
2,2,2,0,4,1,5,3990
3,3,1,0,5,1,6,3990
4,4,1,0,6,1,7,3990
5,5,0,1,6,2,8,3990
6,6,0,0,6,2,8,3990
0,0,1,0,1,0,1,3991
1,1,2,0,3,0,3,3991
2,2,0,1,3,1,4,3991
3,3,0,2,3,3,6,3991
4,4,1,0,4,3,7,3991
5,5,1,0,5,3,8,3991
6,6,2,0,7,3,10,3991
7,7,2,0,9,3,12,3991
8,8,1,0,10,3,13,3991
9,9,0,0,10,3,13,3991
0,0,1,0,1,0,1,3992
1,1,2,0,3,0,3,3992
2,2,2,0,5,0,5,3992
3,3,1,0,6,0,6,3992
4,4,0,1,6,1,7,3992
5,5,0,1,6,2,8,3992
6,6,0,0,6,2,8,3992
0,0,1,0,1,0,1,3993
1,1,1,1,2,1,3,3993
2,2,3,0,5,1,6,3993
3,3,0,0,5,1,6,3993
0,0,1,0,1,0,1,3994
1,1,1,0,2,0,2,3994
2,2,0,0,2,0,2,3994
0,0,1,0,1,0,1,3995
1,1,0,0,1,0,1,3995
0,0,1,0,1,0,1,3996
1,1,2,0,3,0,3,3996
2,2,0,0,3,0,3,3996
0,0,1,0,1,0,1,3997
1,1,1,0,2,0,2,3997
2,2,0,0,2,0,2,3997
0,0,1,0,1,0,1,3998
1,1,1,0,2,0,2,3998
2,2,2,0,4,0,4,3998
3,3,0,0,4,0,4,3998
0,0,1,0,1,0,1,3999
1,1,1,0,2,0,2,3999
2,2,1,0,3,0,3,3999
3,3,0,0,3,0,3,3999
0,0,1,0,1,0,1,4000
1,1,2,0,3,0,3,4000
2,2,1,1,4,1,5,4000
3,3,1,2,5,3,8,4000
4,4,0,1,5,4,9,4000
5,5,0,0,5,4,9,4000
0,0,1,0,1,0,1,4001
1,1,3,0,4,0,4,4001
2,2,0,1,4,1,5,4001
3,3,1,0,5,1,6,4001
4,4,1,0,6,1,7,4001
5,5,0,0,6,1,7,4001
0,0,1,0,1,0,1,4002
1,1,1,0,2,0,2,4002
2,2,1,0,3,0,3,4002
3,3,0,0,3,0,3,4002
0,0,1,0,1,0,1,4003
1,1,2,0,3,0,3,4003
2,2,0,0,3,0,3,4003
0,0,1,0,1,0,1,4004
1,1,1,0,2,0,2,4004
2,2,1,0,3,0,3,4004
3,3,2,0,5,0,5,4004
4,4,3,0,8,0,8,4004
5,5,2,0,10,0,10,4004
6,6,2,1,12,1,13,4004
7,7,2,0,14,1,15,4004
8,8,2,1,16,2,18,4004
9,9,1,1,17,3,20,4004
10,10,0,1,17,4,21,4004
11,11,0,2,17,6,23,4004
12,12,1,1,18,7,25,4004
13,13,2,2,20,9,29,4004
14,14,4,1,24,10,34,4004
15,15,2,2,26,12,38,4004
16,16,0,0,26,12,38,4004
0,0,1,0,1,0,1,4005
1,1,0,0,1,0,1,4005
0,0,1,0,1,0,1,4006
1,1,1,1,2,1,3,4006
2,2,0,0,2,1,3,4006
0,0,1,0,1,0,1,4007
1,1,1,0,2,0,2,4007
2,2,0,0,2,0,2,4007
0,0,1,0,1,0,1,4008
1,1,1,0,2,0,2,4008
2,2,0,0,2,0,2,4008
0,0,1,0,1,0,1,4009
1,1,0,0,1,0,1,4009
0,0,1,0,1,0,1,4010
1,1,0,1,1,1,2,4010
2,2,3,0,4,1,5,4010
3,3,3,0,7,1,8,4010
4,4,3,0,10,1,11,4010
5,5,1,0,11,1,12,4010
6,6,0,0,11,1,12,4010
0,0,1,0,1,0,1,4011
1,1,0,0,1,0,1,4011
0,0,1,0,1,0,1,4012
1,1,1,0,2,0,2,4012
2,2,1,0,3,0,3,4012
3,3,1,1,4,1,5,4012
4,4,1,1,5,2,7,4012
5,5,1,1,6,3,9,4012
6,6,0,1,6,4,10,4012
7,7,0,1,6,5,11,4012
8,8,0,1,6,6,12,4012
9,9,0,2,6,8,14,4012
10,10,0,4,6,12,18,4012
11,11,1,4,7,16,23,4012
12,12,1,2,8,18,26,4012
13,13,0,1,8,19,27,4012
14,14,1,2,9,21,30,4012
15,15,0,1,9,22,31,4012
16,16,0,0,9,22,31,4012
0,0,1,0,1,0,1,4013
1,1,0,0,1,0,1,4013
0,0,1,0,1,0,1,4014
1,1,1,0,2,0,2,4014
2,2,1,0,3,0,3,4014
3,3,0,0,3,0,3,4014
0,0,1,0,1,0,1,4015
1,1,1,0,2,0,2,4015
2,2,0,0,2,0,2,4015
0,0,1,0,1,0,1,4016
1,1,1,1,2,1,3,4016
2,2,0,0,2,1,3,4016
0,0,1,0,1,0,1,4017
1,1,0,0,1,0,1,4017
0,0,1,0,1,0,1,4018
1,1,0,1,1,1,2,4018
2,2,0,0,1,1,2,4018
0,0,1,0,1,0,1,4019
1,1,1,0,2,0,2,4019
2,2,0,1,2,1,3,4019
3,3,0,1,2,2,4,4019
4,4,0,0,2,2,4,4019
0,0,1,0,1,0,1,4020
1,1,1,1,2,1,3,4020
2,2,1,1,3,2,5,4020
3,3,1,1,4,3,7,4020
4,4,0,0,4,3,7,4020
0,0,1,0,1,0,1,4021
1,1,0,0,1,0,1,4021
0,0,1,0,1,0,1,4022
1,1,0,0,1,0,1,4022
0,0,1,0,1,0,1,4023
1,1,2,0,3,0,3,4023
2,2,2,0,5,0,5,4023
3,3,4,0,9,0,9,4023
4,4,5,0,14,0,14,4023
5,5,1,0,15,0,15,4023
6,6,1,0,16,0,16,4023
7,7,2,0,18,0,18,4023
8,8,3,0,21,0,21,4023
9,9,3,1,24,1,25,4023
10,10,1,1,25,2,27,4023
11,11,0,0,25,2,27,4023
0,0,1,0,1,0,1,4024
1,1,1,1,2,1,3,4024
2,2,1,0,3,1,4,4024
3,3,1,1,4,2,6,4024
4,4,2,1,6,3,9,4024
5,5,0,0,6,3,9,4024
0,0,1,0,1,0,1,4025
1,1,0,0,1,0,1,4025
0,0,1,0,1,0,1,4026
1,1,0,1,1,1,2,4026
2,2,0,1,1,2,3,4026
3,3,0,0,1,2,3,4026
0,0,1,0,1,0,1,4027
1,1,0,0,1,0,1,4027
0,0,1,0,1,0,1,4028
1,1,0,1,1,1,2,4028
2,2,2,0,3,1,4,4028
3,3,2,0,5,1,6,4028
4,4,0,1,5,2,7,4028
5,5,0,1,5,3,8,4028
6,6,0,0,5,3,8,4028
0,0,1,0,1,0,1,4029
1,1,0,1,1,1,2,4029
2,2,0,0,1,1,2,4029
0,0,1,0,1,0,1,4030
1,1,1,1,2,1,3,4030
2,2,1,0,3,1,4,4030
3,3,0,0,3,1,4,4030
0,0,1,0,1,0,1,4031
1,1,1,0,2,0,2,4031
2,2,1,0,3,0,3,4031
3,3,1,0,4,0,4,4031
4,4,2,0,6,0,6,4031
5,5,3,0,9,0,9,4031
6,6,3,1,12,1,13,4031
7,7,3,1,15,2,17,4031
8,8,2,2,17,4,21,4031
9,9,2,2,19,6,25,4031
10,10,5,0,24,6,30,4031
11,11,1,1,25,7,32,4031
12,12,0,1,25,8,33,4031
13,13,0,0,25,8,33,4031
0,0,1,0,1,0,1,4032
1,1,1,0,2,0,2,4032
2,2,1,0,3,0,3,4032
3,3,1,0,4,0,4,4032
4,4,0,0,4,0,4,4032
0,0,1,0,1,0,1,4033
1,1,0,1,1,1,2,4033
2,2,0,0,1,1,2,4033
0,0,1,0,1,0,1,4034
1,1,2,0,3,0,3,4034
2,2,0,0,3,0,3,4034
0,0,1,0,1,0,1,4035
1,1,0,0,1,0,1,4035
0,0,1,0,1,0,1,4036
1,1,1,1,2,1,3,4036
2,2,2,0,4,1,5,4036
3,3,1,0,5,1,6,4036
4,4,0,0,5,1,6,4036
0,0,1,0,1,0,1,4037
1,1,2,0,3,0,3,4037
2,2,1,1,4,1,5,4037
3,3,1,1,5,2,7,4037
4,4,2,0,7,2,9,4037
5,5,2,0,9,2,11,4037
6,6,0,0,9,2,11,4037
0,0,1,0,1,0,1,4038
1,1,1,1,2,1,3,4038
2,2,0,0,2,1,3,4038
0,0,1,0,1,0,1,4039
1,1,0,0,1,0,1,4039
0,0,1,0,1,0,1,4040
1,1,0,0,1,0,1,4040
0,0,1,0,1,0,1,4041
1,1,2,0,3,0,3,4041
2,2,0,0,3,0,3,4041
0,0,1,0,1,0,1,4042
1,1,0,0,1,0,1,4042
0,0,1,0,1,0,1,4043
1,1,0,0,1,0,1,4043
0,0,1,0,1,0,1,4044
1,1,0,0,1,0,1,4044
0,0,1,0,1,0,1,4045
1,1,0,0,1,0,1,4045
0,0,1,0,1,0,1,4046
1,1,1,0,2,0,2,4046
2,2,0,0,2,0,2,4046
0,0,1,0,1,0,1,4047
1,1,1,1,2,1,3,4047
2,2,0,0,2,1,3,4047
0,0,1,0,1,0,1,4048
1,1,0,0,1,0,1,4048
0,0,1,0,1,0,1,4049
1,1,0,0,1,0,1,4049
0,0,1,0,1,0,1,4050
1,1,2,0,3,0,3,4050
2,2,0,0,3,0,3,4050
0,0,1,0,1,0,1,4051
1,1,0,0,1,0,1,4051
0,0,1,0,1,0,1,4052
1,1,3,0,4,0,4,4052
2,2,0,0,4,0,4,4052
0,0,1,0,1,0,1,4053
1,1,0,0,1,0,1,4053
0,0,1,0,1,0,1,4054
1,1,1,0,2,0,2,4054
2,2,3,0,5,0,5,4054
3,3,4,0,9,0,9,4054
4,4,3,2,12,2,14,4054
5,5,1,1,13,3,16,4054
6,6,1,1,14,4,18,4054
7,7,1,0,15,4,19,4054
8,8,2,0,17,4,21,4054
9,9,3,0,20,4,24,4054
10,10,1,1,21,5,26,4054
11,11,0,2,21,7,28,4054
12,12,0,4,21,11,32,4054
13,13,2,3,23,14,37,4054
14,14,3,0,26,14,40,4054
15,15,2,0,28,14,42,4054
16,16,1,0,29,14,43,4054
17,17,0,0,29,14,43,4054
0,0,1,0,1,0,1,4055
1,1,0,0,1,0,1,4055
0,0,1,0,1,0,1,4056
1,1,1,0,2,0,2,4056
2,2,0,0,2,0,2,4056
0,0,1,0,1,0,1,4057
1,1,0,0,1,0,1,4057
0,0,1,0,1,0,1,4058
1,1,0,0,1,0,1,4058
0,0,1,0,1,0,1,4059
1,1,0,0,1,0,1,4059
0,0,1,0,1,0,1,4060
1,1,0,0,1,0,1,4060
0,0,1,0,1,0,1,4061
1,1,0,1,1,1,2,4061
2,2,1,0,2,1,3,4061
3,3,0,0,2,1,3,4061
0,0,1,0,1,0,1,4062
1,1,1,0,2,0,2,4062
2,2,0,0,2,0,2,4062
0,0,1,0,1,0,1,4063
1,1,0,1,1,1,2,4063
2,2,0,1,1,2,3,4063
3,3,0,0,1,2,3,4063
0,0,1,0,1,0,1,4064
1,1,0,0,1,0,1,4064
0,0,1,0,1,0,1,4065
1,1,0,1,1,1,2,4065
2,2,2,1,3,2,5,4065
3,3,0,0,3,2,5,4065
0,0,1,0,1,0,1,4066
1,1,0,0,1,0,1,4066
0,0,1,0,1,0,1,4067
1,1,0,0,1,0,1,4067
0,0,1,0,1,0,1,4068
1,1,0,0,1,0,1,4068
0,0,1,0,1,0,1,4069
1,1,0,1,1,1,2,4069
2,2,0,0,1,1,2,4069
0,0,1,0,1,0,1,4070
1,1,1,0,2,0,2,4070
2,2,2,0,4,0,4,4070
3,3,5,0,9,0,9,4070
4,4,4,1,13,1,14,4070
5,5,3,1,16,2,18,4070
6,6,3,2,19,4,23,4070
7,7,1,3,20,7,27,4070
8,8,2,1,22,8,30,4070
9,9,4,0,26,8,34,4070
10,10,2,1,28,9,37,4070
11,11,1,1,29,10,39,4070
12,12,1,2,30,12,42,4070
13,13,0,1,30,13,43,4070
14,14,0,0,30,13,43,4070
0,0,1,0,1,0,1,4071
1,1,1,0,2,0,2,4071
2,2,1,0,3,0,3,4071
3,3,1,0,4,0,4,4071
4,4,2,0,6,0,6,4071
5,5,1,0,7,0,7,4071
6,6,0,0,7,0,7,4071
0,0,1,0,1,0,1,4072
1,1,0,0,1,0,1,4072
0,0,1,0,1,0,1,4073
1,1,1,0,2,0,2,4073
2,2,0,0,2,0,2,4073
0,0,1,0,1,0,1,4074
1,1,1,0,2,0,2,4074
2,2,0,0,2,0,2,4074
0,0,1,0,1,0,1,4075
1,1,2,0,3,0,3,4075
2,2,1,0,4,0,4,4075
3,3,0,0,4,0,4,4075
0,0,1,0,1,0,1,4076
1,1,0,0,1,0,1,4076
0,0,1,0,1,0,1,4077
1,1,2,1,3,1,4,4077
2,2,0,1,3,2,5,4077
3,3,0,0,3,2,5,4077
0,0,1,0,1,0,1,4078
1,1,3,0,4,0,4,4078
2,2,1,0,5,0,5,4078
3,3,1,0,6,0,6,4078
4,4,1,0,7,0,7,4078
5,5,1,0,8,0,8,4078
6,6,2,0,10,0,10,4078
7,7,2,0,12,0,12,4078
8,8,0,0,12,0,12,4078
0,0,1,0,1,0,1,4079
1,1,1,0,2,0,2,4079
2,2,0,0,2,0,2,4079
